timestamp,building_id,asset_id,asset_type,nominal_voltage_V,voltage_V,current_A,capacity_kw,ambient_temperature_C
2026-04-18 18:00:00,Building_B,Transformer_B1,Transformer,480,480.51,269.95,250,25.17
2026-04-18 19:00:00,Building_B,Transformer_B1,Transformer,480,479.01,286.94,250,25.44
2026-04-18 20:00:00,Building_B,Transformer_B1,Transformer,480,479.82,277.37,250,24.01
2026-04-18 21:00:00,Building_B,Transformer_B1,Transformer,480,480.29,212.07,250,25.88
2026-04-18 22:00:00,Building_B,Transformer_B1,Transformer,480,480.57,185.28,250,22.25
2026-04-18 23:00:00,Building_B,Transformer_B1,Transformer,480,479.01,187.48,250,21.95
2026-04-19 00:00:00,Building_B,Transformer_B1,Transformer,480,479.1,125.58,250,20.09
2026-04-19 01:00:00,Building_B,Transformer_B1,Transformer,480,481.14,118.72,250,19.47
2026-04-19 02:00:00,Building_B,Transformer_B1,Transformer,480,479.57,140.29,250,19.3
2026-04-19 03:00:00,Building_B,Transformer_B1,Transformer,480,480.76,143.22,250,19.04
2026-04-19 04:00:00,Building_B,Transformer_B1,Transformer,480,481.17,118.24,250,20.16
2026-04-19 05:00:00,Building_B,Transformer_B1,Transformer,480,478.9,186.59,250,19.79
2026-04-19 06:00:00,Building_B,Transformer_B1,Transformer,480,479.06,182.34,250,23.04
2026-04-19 07:00:00,Building_B,Transformer_B1,Transformer,480,480.47,228.89,250,22.42
2026-04-19 08:00:00,Building_B,Transformer_B1,Transformer,480,479.25,253.67,250,22.28
2026-04-19 09:00:00,Building_B,Transformer_B1,Transformer,480,479.85,296.67,250,22.78
2026-04-19 10:00:00,Building_B,Transformer_B1,Transformer,480,480.46,287.67,250,23.06
2026-04-19 11:00:00,Building_B,Transformer_B1,Transformer,480,480.53,309.49,250,26.64
2026-04-19 12:00:00,Building_B,Transformer_B1,Transformer,480,481.05,330.97,250,27.56
2026-04-19 13:00:00,Building_B,Transformer_B1,Transformer,480,479.08,326.71,250,29.21
2026-04-19 14:00:00,Building_B,Transformer_B1,Transformer,480,481.11,338.36,250,29.3
2026-04-19 15:00:00,Building_B,Transformer_B1,Transformer,480,479.82,367.51,250,27.33
2026-04-19 16:00:00,Building_B,Transformer_B1,Transformer,480,481.08,355.65,250,28.99
2026-04-19 17:00:00,Building_B,Transformer_B1,Transformer,480,479.77,374.63,250,26.75
2026-04-19 18:00:00,Building_B,Transformer_B1,Transformer,480,478.84,281.92,250,23.52
2026-04-19 19:00:00,Building_B,Transformer_B1,Transformer,480,480.58,271.01,250,25.22
2026-04-19 20:00:00,Building_B,Transformer_B1,Transformer,480,480.85,288.09,250,25.48
2026-04-19 21:00:00,Building_B,Transformer_B1,Transformer,480,480.37,207.78,250,23.83
2026-04-19 22:00:00,Building_B,Transformer_B1,Transformer,480,479.2,202.99,250,22.8
2026-04-19 23:00:00,Building_B,Transformer_B1,Transformer,480,479.01,196.7,250,23.48
2026-04-20 00:00:00,Building_B,Transformer_B1,Transformer,480,480.63,157.79,250,18.32
2026-04-20 01:00:00,Building_B,Transformer_B1,Transformer,480,480.49,173.31,250,19.25
2026-04-20 02:00:00,Building_B,Transformer_B1,Transformer,480,479.26,181.41,250,18.88
2026-04-20 03:00:00,Building_B,Transformer_B1,Transformer,480,480.72,170.43,250,18.37
2026-04-20 04:00:00,Building_B,Transformer_B1,Transformer,480,480.43,167.96,250,18.79
2026-04-20 05:00:00,Building_B,Transformer_B1,Transformer,480,480.56,206.66,250,18.32
2026-04-20 06:00:00,Building_B,Transformer_B1,Transformer,480,479.89,216.76,250,24.35
2026-04-20 07:00:00,Building_B,Transformer_B1,Transformer,480,479.35,289.21,250,23.02
2026-04-20 08:00:00,Building_B,Transformer_B1,Transformer,480,479.59,288.94,250,22.16
2026-04-20 09:00:00,Building_B,Transformer_B1,Transformer,480,479.64,367.92,250,23.6
2026-04-20 10:00:00,Building_B,Transformer_B1,Transformer,480,480.69,360.88,250,22.93
2026-04-20 11:00:00,Building_B,Transformer_B1,Transformer,480,481.0,365.7,250,29.45
2026-04-20 12:00:00,Building_B,Transformer_B1,Transformer,480,478.39,436.36,250,26.68
2026-04-20 13:00:00,Building_B,Transformer_B1,Transformer,480,477.08,421.61,250,28.17
2026-04-20 14:00:00,Building_B,Transformer_B1,Transformer,480,480.29,411.65,250,28.53
2026-04-20 15:00:00,Building_B,Transformer_B1,Transformer,480,476.97,452.63,250,28.37
2026-04-20 16:00:00,Building_B,Transformer_B1,Transformer,480,475.21,447.33,250,27.93
2026-04-20 17:00:00,Building_B,Transformer_B1,Transformer,480,476.49,457.51,250,29.32
2026-04-20 18:00:00,Building_B,Transformer_B1,Transformer,480,480.59,348.65,250,24.35
2026-04-20 19:00:00,Building_B,Transformer_B1,Transformer,480,480.29,362.95,250,24.15
2026-04-20 20:00:00,Building_B,Transformer_B1,Transformer,480,480.66,364.71,250,25.13
2026-04-20 21:00:00,Building_B,Transformer_B1,Transformer,480,480.21,265.16,250,24.28
2026-04-20 22:00:00,Building_B,Transformer_B1,Transformer,480,479.9,261.36,250,22.93
2026-04-20 23:00:00,Building_B,Transformer_B1,Transformer,480,480.92,252.68,250,21.26
2026-04-21 00:00:00,Building_B,Transformer_B1,Transformer,480,479.1,180.12,250,19.32
2026-04-21 01:00:00,Building_B,Transformer_B1,Transformer,480,480.11,156.65,250,17.68
2026-04-21 02:00:00,Building_B,Transformer_B1,Transformer,480,479.08,158.83,250,18.78
2026-04-21 03:00:00,Building_B,Transformer_B1,Transformer,480,479.82,177.46,250,18.7
2026-04-21 04:00:00,Building_B,Transformer_B1,Transformer,480,479.69,177.78,250,18.08
2026-04-21 05:00:00,Building_B,Transformer_B1,Transformer,480,479.38,230.74,250,18.28
2026-04-21 06:00:00,Building_B,Transformer_B1,Transformer,480,479.0,209.43,250,23.42
2026-04-21 07:00:00,Building_B,Transformer_B1,Transformer,480,479.37,311.03,250,23.65
2026-04-21 08:00:00,Building_B,Transformer_B1,Transformer,480,481.2,309.26,250,22.94
2026-04-21 09:00:00,Building_B,Transformer_B1,Transformer,480,479.53,387.13,250,23.73
2026-04-21 10:00:00,Building_B,Transformer_B1,Transformer,480,479.22,370.55,250,22.48
2026-04-21 11:00:00,Building_B,Transformer_B1,Transformer,480,479.19,376.18,250,28.06
2026-04-21 12:00:00,Building_B,Transformer_B1,Transformer,480,476.49,444.4,250,28.13
2026-04-21 13:00:00,Building_B,Transformer_B1,Transformer,480,475.03,421.35,250,29.17
2026-04-21 14:00:00,Building_B,Transformer_B1,Transformer,480,481.05,411.45,250,26.66
2026-04-21 15:00:00,Building_B,Transformer_B1,Transformer,480,477.49,471.16,250,28.61
2026-04-21 16:00:00,Building_B,Transformer_B1,Transformer,480,473.53,470.89,250,29.0
2026-04-21 17:00:00,Building_B,Transformer_B1,Transformer,480,474.92,456.53,250,27.63
2026-04-21 18:00:00,Building_B,Transformer_B1,Transformer,480,480.11,358.01,250,24.73
2026-04-21 19:00:00,Building_B,Transformer_B1,Transformer,480,480.56,366.81,250,24.35
2026-04-21 20:00:00,Building_B,Transformer_B1,Transformer,480,479.21,345.75,250,24.96
2026-04-21 21:00:00,Building_B,Transformer_B1,Transformer,480,481.05,243.3,250,24.22
2026-04-21 22:00:00,Building_B,Transformer_B1,Transformer,480,479.97,262.16,250,22.49
2026-04-21 23:00:00,Building_B,Transformer_B1,Transformer,480,479.62,242.19,250,21.27
2026-04-22 00:00:00,Building_B,Transformer_B1,Transformer,480,479.12,175.44,250,18.66
2026-04-22 01:00:00,Building_B,Transformer_B1,Transformer,480,478.95,172.09,250,17.56
2026-04-22 02:00:00,Building_B,Transformer_B1,Transformer,480,480.74,173.35,250,20.12
2026-04-22 03:00:00,Building_B,Transformer_B1,Transformer,480,480.68,170.02,250,20.0
2026-04-22 04:00:00,Building_B,Transformer_B1,Transformer,480,480.92,159.13,250,17.91
2026-04-22 05:00:00,Building_B,Transformer_B1,Transformer,480,480.76,212.07,250,18.59
2026-04-22 06:00:00,Building_B,Transformer_B1,Transformer,480,480.95,212.39,250,24.27
2026-04-22 07:00:00,Building_B,Transformer_B1,Transformer,480,480.33,302.41,250,22.71
2026-04-22 08:00:00,Building_B,Transformer_B1,Transformer,480,479.97,297.01,250,23.89
2026-04-22 09:00:00,Building_B,Transformer_B1,Transformer,480,479.84,384.06,250,23.34
2026-04-22 10:00:00,Building_B,Transformer_B1,Transformer,480,480.71,368.14,250,22.72
2026-04-22 11:00:00,Building_B,Transformer_B1,Transformer,480,478.95,360.65,250,28.65
2026-04-22 12:00:00,Building_B,Transformer_B1,Transformer,480,475.41,432.69,250,26.8
2026-04-22 13:00:00,Building_B,Transformer_B1,Transformer,480,476.9,436.54,250,28.0
2026-04-22 14:00:00,Building_B,Transformer_B1,Transformer,480,476.47,442.17,250,27.45
2026-04-22 15:00:00,Building_B,Transformer_B1,Transformer,480,474.24,467.93,250,26.64
2026-04-22 16:00:00,Building_B,Transformer_B1,Transformer,480,475.08,470.44,250,27.69
2026-04-22 17:00:00,Building_B,Transformer_B1,Transformer,480,474.92,458.83,250,28.6
2026-04-22 18:00:00,Building_B,Transformer_B1,Transformer,480,478.96,354.08,250,25.85
2026-04-22 19:00:00,Building_B,Transformer_B1,Transformer,480,480.64,352.93,250,26.14
2026-04-22 20:00:00,Building_B,Transformer_B1,Transformer,480,480.09,346.59,250,23.91
2026-04-22 21:00:00,Building_B,Transformer_B1,Transformer,480,480.95,244.8,250,25.57
2026-04-22 22:00:00,Building_B,Transformer_B1,Transformer,480,480.59,234.81,250,23.16
2026-04-22 23:00:00,Building_B,Transformer_B1,Transformer,480,479.52,240.51,250,23.48
2026-04-23 00:00:00,Building_B,Transformer_B1,Transformer,480,479.9,158.18,250,19.57
2026-04-23 01:00:00,Building_B,Transformer_B1,Transformer,480,478.99,162.19,250,19.64
2026-04-23 02:00:00,Building_B,Transformer_B1,Transformer,480,480.25,169.57,250,20.46
2026-04-23 03:00:00,Building_B,Transformer_B1,Transformer,480,480.02,168.49,250,18.3
2026-04-23 04:00:00,Building_B,Transformer_B1,Transformer,480,478.9,162.79,250,17.59
2026-04-23 05:00:00,Building_B,Transformer_B1,Transformer,480,480.72,229.71,250,19.61
2026-04-23 06:00:00,Building_B,Transformer_B1,Transformer,480,480.7,203.4,250,23.13
2026-04-23 07:00:00,Building_B,Transformer_B1,Transformer,480,479.79,305.21,250,23.65
2026-04-23 08:00:00,Building_B,Transformer_B1,Transformer,480,479.42,313.43,250,23.04
2026-04-23 09:00:00,Building_B,Transformer_B1,Transformer,480,478.82,389.34,250,23.06
2026-04-23 10:00:00,Building_B,Transformer_B1,Transformer,480,479.48,390.98,250,22.04
2026-04-23 11:00:00,Building_B,Transformer_B1,Transformer,480,479.08,360.35,250,26.74
2026-04-23 12:00:00,Building_B,Transformer_B1,Transformer,480,474.42,428.19,250,28.54
2026-04-23 13:00:00,Building_B,Transformer_B1,Transformer,480,475.01,442.06,250,27.87
2026-04-23 14:00:00,Building_B,Transformer_B1,Transformer,480,474.46,431.24,250,28.49
2026-04-23 15:00:00,Building_B,Transformer_B1,Transformer,480,478.15,472.1,250,26.82
2026-04-23 16:00:00,Building_B,Transformer_B1,Transformer,480,473.98,461.39,250,26.67
2026-04-23 17:00:00,Building_B,Transformer_B1,Transformer,480,474.28,451.41,250,26.56
2026-04-23 18:00:00,Building_B,Transformer_B1,Transformer,480,479.0,349.04,250,24.02
2026-04-23 19:00:00,Building_B,Transformer_B1,Transformer,480,480.62,354.34,250,26.47
2026-04-23 20:00:00,Building_B,Transformer_B1,Transformer,480,481.08,365.23,250,24.97
2026-04-23 21:00:00,Building_B,Transformer_B1,Transformer,480,479.83,247.24,250,24.56
2026-04-23 22:00:00,Building_B,Transformer_B1,Transformer,480,479.04,244.78,250,20.62
2026-04-23 23:00:00,Building_B,Transformer_B1,Transformer,480,480.68,250.47,250,21.67
2026-04-24 00:00:00,Building_B,Transformer_B1,Transformer,480,478.99,179.75,250,19.17
2026-04-24 01:00:00,Building_B,Transformer_B1,Transformer,480,479.95,175.22,250,19.89
2026-04-24 02:00:00,Building_B,Transformer_B1,Transformer,480,479.88,167.51,250,19.53
2026-04-24 03:00:00,Building_B,Transformer_B1,Transformer,480,479.33,175.52,250,18.86
2026-04-24 04:00:00,Building_B,Transformer_B1,Transformer,480,479.76,158.15,250,19.72
2026-04-24 05:00:00,Building_B,Transformer_B1,Transformer,480,479.67,212.54,250,18.91
2026-04-24 06:00:00,Building_B,Transformer_B1,Transformer,480,479.77,218.69,250,22.4
2026-04-24 07:00:00,Building_B,Transformer_B1,Transformer,480,480.94,309.05,250,21.91
2026-04-24 08:00:00,Building_B,Transformer_B1,Transformer,480,480.58,286.38,250,21.97
2026-04-24 09:00:00,Building_B,Transformer_B1,Transformer,480,480.07,389.16,250,22.54
2026-04-24 10:00:00,Building_B,Transformer_B1,Transformer,480,478.87,372.74,250,24.3
2026-04-24 11:00:00,Building_B,Transformer_B1,Transformer,480,480.13,390.05,250,28.41
2026-04-24 12:00:00,Building_B,Transformer_B1,Transformer,480,473.24,440.78,250,27.38
2026-04-24 13:00:00,Building_B,Transformer_B1,Transformer,480,478.09,433.09,250,28.14
2026-04-24 14:00:00,Building_B,Transformer_B1,Transformer,480,477.29,444.21,250,26.62
2026-04-24 15:00:00,Building_B,Transformer_B1,Transformer,480,474.61,452.11,250,29.38
2026-04-24 16:00:00,Building_B,Transformer_B1,Transformer,480,475.9,449.92,250,28.6
2026-04-24 17:00:00,Building_B,Transformer_B1,Transformer,480,475.25,447.16,250,28.16
2026-04-24 18:00:00,Building_B,Transformer_B1,Transformer,480,481.13,338.34,250,26.36
2026-04-24 19:00:00,Building_B,Transformer_B1,Transformer,480,480.84,345.77,250,24.89
2026-04-24 20:00:00,Building_B,Transformer_B1,Transformer,480,479.12,361.05,250,25.51
2026-04-24 21:00:00,Building_B,Transformer_B1,Transformer,480,480.73,265.1,250,25.85
2026-04-24 22:00:00,Building_B,Transformer_B1,Transformer,480,480.61,256.53,250,22.91
2026-04-24 23:00:00,Building_B,Transformer_B1,Transformer,480,480.24,252.36,250,21.25
2026-04-25 00:00:00,Building_B,Transformer_B1,Transformer,480,479.94,130.98,250,19.12
2026-04-25 01:00:00,Building_B,Transformer_B1,Transformer,480,479.72,134.91,250,18.19
2026-04-25 02:00:00,Building_B,Transformer_B1,Transformer,480,480.44,137.31,250,18.61
2026-04-25 03:00:00,Building_B,Transformer_B1,Transformer,480,479.92,129.62,250,17.66
2026-04-25 04:00:00,Building_B,Transformer_B1,Transformer,480,480.29,146.8,250,18.3
2026-04-25 05:00:00,Building_B,Transformer_B1,Transformer,480,479.27,174.21,250,18.79
2026-04-25 06:00:00,Building_B,Transformer_B1,Transformer,480,479.85,179.91,250,21.71
2026-04-25 07:00:00,Building_B,Transformer_B1,Transformer,480,480.92,248.48,250,23.23
2026-04-25 08:00:00,Building_B,Transformer_B1,Transformer,480,480.98,230.17,250,23.97
2026-04-25 09:00:00,Building_B,Transformer_B1,Transformer,480,481.15,288.48,250,22.24
2026-04-25 10:00:00,Building_B,Transformer_B1,Transformer,480,479.42,308.33,250,23.46
2026-04-25 11:00:00,Building_B,Transformer_B1,Transformer,480,478.95,302.3,250,29.36
2026-04-25 12:00:00,Building_B,Transformer_B1,Transformer,480,479.51,342.27,250,28.01
2026-04-25 13:00:00,Building_B,Transformer_B1,Transformer,480,480.35,352.79,250,29.15
2026-04-25 14:00:00,Building_B,Transformer_B1,Transformer,480,480.76,344.12,250,27.44
2026-04-25 15:00:00,Building_B,Transformer_B1,Transformer,480,479.76,358.58,250,27.62
2026-04-25 16:00:00,Building_B,Transformer_B1,Transformer,480,480.59,374.98,250,28.54
2026-04-25 17:00:00,Building_B,Transformer_B1,Transformer,480,480.03,381.58,250,26.6
2026-04-25 18:00:00,Building_B,Transformer_B1,Transformer,480,481.03,297.02,250,23.64
2026-04-25 19:00:00,Building_B,Transformer_B1,Transformer,480,480.17,280.88,250,24.71
2026-04-25 20:00:00,Building_B,Transformer_B1,Transformer,480,479.64,290.46,250,25.14
2026-04-25 21:00:00,Building_B,Transformer_B1,Transformer,480,478.88,190.74,250,25.42
2026-04-25 22:00:00,Building_B,Transformer_B1,Transformer,480,479.21,204.62,250,20.68
2026-04-25 23:00:00,Building_B,Transformer_B1,Transformer,480,480.98,208.19,250,22.57
2026-04-26 00:00:00,Building_B,Transformer_B1,Transformer,480,480.77,121.27,250,19.98
2026-04-26 01:00:00,Building_B,Transformer_B1,Transformer,480,480.07,127.01,250,19.82
2026-04-26 02:00:00,Building_B,Transformer_B1,Transformer,480,479.65,136.65,250,19.26
2026-04-26 03:00:00,Building_B,Transformer_B1,Transformer,480,480.31,143.9,250,20.0
2026-04-26 04:00:00,Building_B,Transformer_B1,Transformer,480,479.14,141.79,250,18.79
2026-04-26 05:00:00,Building_B,Transformer_B1,Transformer,480,480.79,171.94,250,17.68
2026-04-26 06:00:00,Building_B,Transformer_B1,Transformer,480,479.82,176.97,250,22.34
2026-04-26 07:00:00,Building_B,Transformer_B1,Transformer,480,480.04,230.49,250,22.87
2026-04-26 08:00:00,Building_B,Transformer_B1,Transformer,480,480.57,231.16,250,24.27
2026-04-26 09:00:00,Building_B,Transformer_B1,Transformer,480,481.05,288.69,250,23.87
2026-04-26 10:00:00,Building_B,Transformer_B1,Transformer,480,480.17,310.86,250,21.93
2026-04-26 11:00:00,Building_B,Transformer_B1,Transformer,480,480.38,311.8,250,29.23
2026-04-26 12:00:00,Building_B,Transformer_B1,Transformer,480,479.68,340.28,250,28.65
2026-04-26 13:00:00,Building_B,Transformer_B1,Transformer,480,479.2,342.63,250,28.62
2026-04-26 14:00:00,Building_B,Transformer_B1,Transformer,480,480.52,341.42,250,26.63
2026-04-26 15:00:00,Building_B,Transformer_B1,Transformer,480,478.9,361.29,250,27.18
2026-04-26 16:00:00,Building_B,Transformer_B1,Transformer,480,480.72,373.02,250,28.95
2026-04-26 17:00:00,Building_B,Transformer_B1,Transformer,480,479.49,358.0,250,27.84
2026-04-26 18:00:00,Building_B,Transformer_B1,Transformer,480,479.66,292.94,250,26.25
2026-04-26 19:00:00,Building_B,Transformer_B1,Transformer,480,481.08,277.37,250,23.62
2026-04-26 20:00:00,Building_B,Transformer_B1,Transformer,480,480.88,293.58,250,24.85
2026-04-26 21:00:00,Building_B,Transformer_B1,Transformer,480,479.29,198.02,250,25.26
2026-04-26 22:00:00,Building_B,Transformer_B1,Transformer,480,480.44,196.91,250,22.17
2026-04-26 23:00:00,Building_B,Transformer_B1,Transformer,480,479.49,185.57,250,21.53
2026-04-27 00:00:00,Building_B,Transformer_B1,Transformer,480,480.96,179.18,250,20.13
2026-04-27 01:00:00,Building_B,Transformer_B1,Transformer,480,479.08,168.45,250,18.36
2026-04-27 02:00:00,Building_B,Transformer_B1,Transformer,480,478.95,177.82,250,19.61
2026-04-27 03:00:00,Building_B,Transformer_B1,Transformer,480,479.35,176.12,250,19.53
2026-04-27 04:00:00,Building_B,Transformer_B1,Transformer,480,481.08,162.13,250,18.37
2026-04-27 05:00:00,Building_B,Transformer_B1,Transformer,480,480.77,221.67,250,19.46
2026-04-27 06:00:00,Building_B,Transformer_B1,Transformer,480,480.24,233.27,250,24.09
2026-04-27 07:00:00,Building_B,Transformer_B1,Transformer,480,479.3,293.91,250,24.4
2026-04-27 08:00:00,Building_B,Transformer_B1,Transformer,480,481.07,301.87,250,22.59
2026-04-27 09:00:00,Building_B,Transformer_B1,Transformer,480,479.09,366.54,250,22.06
2026-04-27 10:00:00,Building_B,Transformer_B1,Transformer,480,480.23,361.46,250,22.96
2026-04-27 11:00:00,Building_B,Transformer_B1,Transformer,480,479.02,372.13,250,28.0
2026-04-27 12:00:00,Building_B,Transformer_B1,Transformer,480,474.15,427.05,250,27.68
2026-04-27 13:00:00,Building_B,Transformer_B1,Transformer,480,473.06,444.41,250,26.9
2026-04-27 14:00:00,Building_B,Transformer_B1,Transformer,480,477.65,424.91,250,29.27
2026-04-27 15:00:00,Building_B,Transformer_B1,Transformer,480,477.26,465.59,250,26.53
2026-04-27 16:00:00,Building_B,Transformer_B1,Transformer,480,476.12,473.09,250,27.51
2026-04-27 17:00:00,Building_B,Transformer_B1,Transformer,480,476.7,460.56,250,28.38
2026-04-27 18:00:00,Building_B,Transformer_B1,Transformer,480,480.56,367.85,250,26.22
2026-04-27 19:00:00,Building_B,Transformer_B1,Transformer,480,480.94,360.4,250,24.59
2026-04-27 20:00:00,Building_B,Transformer_B1,Transformer,480,481.03,364.65,250,26.15
2026-04-27 21:00:00,Building_B,Transformer_B1,Transformer,480,479.61,238.33,250,26.01
2026-04-27 22:00:00,Building_B,Transformer_B1,Transformer,480,480.08,237.5,250,20.92
2026-04-27 23:00:00,Building_B,Transformer_B1,Transformer,480,480.34,240.98,250,21.0
2026-04-28 00:00:00,Building_B,Transformer_B1,Transformer,480,481.09,178.16,250,17.6
2026-04-28 01:00:00,Building_B,Transformer_B1,Transformer,480,480.37,156.95,250,17.82
2026-04-28 02:00:00,Building_B,Transformer_B1,Transformer,480,478.89,164.33,250,19.59
2026-04-28 03:00:00,Building_B,Transformer_B1,Transformer,480,479.51,169.06,250,18.8
2026-04-28 04:00:00,Building_B,Transformer_B1,Transformer,480,480.89,162.92,250,19.65
2026-04-28 05:00:00,Building_B,Transformer_B1,Transformer,480,479.93,220.48,250,18.53
2026-04-28 06:00:00,Building_B,Transformer_B1,Transformer,480,479.4,213.1,250,24.17
2026-04-28 07:00:00,Building_B,Transformer_B1,Transformer,480,480.24,310.93,250,22.47
2026-04-28 08:00:00,Building_B,Transformer_B1,Transformer,480,479.66,289.84,250,24.44
2026-04-28 09:00:00,Building_B,Transformer_B1,Transformer,480,479.6,384.78,250,22.03
2026-04-28 10:00:00,Building_B,Transformer_B1,Transformer,480,480.43,375.9,250,24.35
2026-04-28 11:00:00,Building_B,Transformer_B1,Transformer,480,480.98,389.0,250,29.08
2026-04-28 12:00:00,Building_B,Transformer_B1,Transformer,480,475.17,439.2,250,27.64
2026-04-28 13:00:00,Building_B,Transformer_B1,Transformer,480,476.35,421.19,250,26.75
2026-04-28 14:00:00,Building_B,Transformer_B1,Transformer,480,480.08,414.76,250,28.07
2026-04-28 15:00:00,Building_B,Transformer_B1,Transformer,480,475.11,456.95,250,29.13
2026-04-28 16:00:00,Building_B,Transformer_B1,Transformer,480,475.26,462.04,250,27.81
2026-04-28 17:00:00,Building_B,Transformer_B1,Transformer,480,478.6,466.62,250,27.09
2026-04-28 18:00:00,Building_B,Transformer_B1,Transformer,480,480.82,360.12,250,23.65
2026-04-28 19:00:00,Building_B,Transformer_B1,Transformer,480,480.65,342.62,250,24.08
2026-04-28 20:00:00,Building_B,Transformer_B1,Transformer,480,480.9,361.26,250,26.01
2026-04-28 21:00:00,Building_B,Transformer_B1,Transformer,480,480.43,262.14,250,24.06
2026-04-28 22:00:00,Building_B,Transformer_B1,Transformer,480,480.09,256.5,250,22.55
2026-04-28 23:00:00,Building_B,Transformer_B1,Transformer,480,480.35,253.72,250,20.51
2026-04-29 00:00:00,Building_B,Transformer_B1,Transformer,480,480.58,155.07,250,19.67
2026-04-29 01:00:00,Building_B,Transformer_B1,Transformer,480,480.86,160.81,250,20.35
2026-04-29 02:00:00,Building_B,Transformer_B1,Transformer,480,479.16,179.34,250,18.94
2026-04-29 03:00:00,Building_B,Transformer_B1,Transformer,480,479.52,177.46,250,18.0
2026-04-29 04:00:00,Building_B,Transformer_B1,Transformer,480,480.32,163.33,250,19.54
2026-04-29 05:00:00,Building_B,Transformer_B1,Transformer,480,480.71,220.9,250,19.81
2026-04-29 06:00:00,Building_B,Transformer_B1,Transformer,480,480.9,226.32,250,23.94
2026-04-29 07:00:00,Building_B,Transformer_B1,Transformer,480,479.32,301.45,250,22.47
2026-04-29 08:00:00,Building_B,Transformer_B1,Transformer,480,479.69,290.18,250,22.64
2026-04-29 09:00:00,Building_B,Transformer_B1,Transformer,480,480.86,373.09,250,24.48
2026-04-29 10:00:00,Building_B,Transformer_B1,Transformer,480,480.09,384.18,250,23.12
2026-04-29 11:00:00,Building_B,Transformer_B1,Transformer,480,479.09,371.37,250,27.23
2026-04-29 12:00:00,Building_B,Transformer_B1,Transformer,480,475.43,423.01,250,27.47
2026-04-29 13:00:00,Building_B,Transformer_B1,Transformer,480,480.21,411.57,250,27.08
2026-04-29 14:00:00,Building_B,Transformer_B1,Transformer,480,474.29,439.49,250,27.33
2026-04-29 15:00:00,Building_B,Transformer_B1,Transformer,480,475.46,448.15,250,26.56
2026-04-29 16:00:00,Building_B,Transformer_B1,Transformer,480,476.76,476.07,250,26.88
2026-04-29 17:00:00,Building_B,Transformer_B1,Transformer,480,476.82,463.93,250,27.01
2026-04-29 18:00:00,Building_B,Transformer_B1,Transformer,480,479.12,364.22,250,24.61
2026-04-29 19:00:00,Building_B,Transformer_B1,Transformer,480,479.55,349.4,250,24.36
2026-04-29 20:00:00,Building_B,Transformer_B1,Transformer,480,476.31,462.68,250,24.52
2026-04-29 21:00:00,Building_B,Transformer_B1,Transformer,480,479.56,255.59,250,23.52
2026-04-29 22:00:00,Building_B,Transformer_B1,Transformer,480,478.94,246.58,250,21.44
2026-04-29 23:00:00,Building_B,Transformer_B1,Transformer,480,480.25,250.53,250,23.26
2026-04-30 00:00:00,Building_B,Transformer_B1,Transformer,480,480.32,168.43,250,17.72
2026-04-30 01:00:00,Building_B,Transformer_B1,Transformer,480,480.56,160.77,250,18.16
2026-04-30 02:00:00,Building_B,Transformer_B1,Transformer,480,479.21,167.9,250,19.32
2026-04-30 03:00:00,Building_B,Transformer_B1,Transformer,480,479.91,176.9,250,19.88
2026-04-30 04:00:00,Building_B,Transformer_B1,Transformer,480,479.95,163.55,250,20.21
2026-04-30 05:00:00,Building_B,Transformer_B1,Transformer,480,480.62,229.12,250,19.58
2026-04-30 06:00:00,Building_B,Transformer_B1,Transformer,480,481.16,223.16,250,23.86
2026-04-30 07:00:00,Building_B,Transformer_B1,Transformer,480,480.22,289.59,250,21.59
2026-04-30 08:00:00,Building_B,Transformer_B1,Transformer,480,481.1,286.45,250,24.39
2026-04-30 09:00:00,Building_B,Transformer_B1,Transformer,480,479.31,361.3,250,24.32
2026-04-30 10:00:00,Building_B,Transformer_B1,Transformer,480,480.67,372.4,250,23.86
2026-04-30 11:00:00,Building_B,Transformer_B1,Transformer,480,479.1,369.11,250,27.96
2026-04-30 12:00:00,Building_B,Transformer_B1,Transformer,480,478.14,424.3,250,28.92
2026-04-30 13:00:00,Building_B,Transformer_B1,Transformer,480,475.35,442.15,250,29.23
2026-04-30 14:00:00,Building_B,Transformer_B1,Transformer,480,476.37,442.93,250,27.13
2026-04-30 15:00:00,Building_B,Transformer_B1,Transformer,480,475.34,465.76,250,28.33
2026-04-30 16:00:00,Building_B,Transformer_B1,Transformer,480,474.06,449.0,250,27.59
2026-04-30 17:00:00,Building_B,Transformer_B1,Transformer,480,474.88,467.67,250,28.26
2026-04-30 18:00:00,Building_B,Transformer_B1,Transformer,480,480.92,344.04,250,24.81
2026-04-30 19:00:00,Building_B,Transformer_B1,Transformer,480,480.68,344.7,250,24.49
2026-04-30 20:00:00,Building_B,Transformer_B1,Transformer,480,479.23,353.63,250,25.18
2026-04-30 21:00:00,Building_B,Transformer_B1,Transformer,480,478.97,252.7,250,26.08
2026-04-30 22:00:00,Building_B,Transformer_B1,Transformer,480,480.12,248.85,250,21.59
2026-04-30 23:00:00,Building_B,Transformer_B1,Transformer,480,479.73,245.64,250,21.43
2026-05-01 00:00:00,Building_B,Transformer_B1,Transformer,480,480.93,177.53,250,19.76
2026-05-01 01:00:00,Building_B,Transformer_B1,Transformer,480,480.54,175.58,250,19.42
